Pattern 1,Pattern 2,Pattern 3,Pattern 4,Pattern 5,Pattern 6,Pattern 7,Pattern 8,Pattern 9,Pattern 10,Pattern 11,Pattern 12,Pattern 13,Pattern 14,Pattern 15,Pattern 16,Contact_perimeter_8_Async
202,94,95,59,98,63,52,37,102,59,58,31,48,34,45,12,986
124,87,77,82,79,63,57,52,90,52,62,47,77,49,55,36,1038
244,123,116,47,115,45,49,23,121,46,46,19,50,18,21,6,934
31,31,34,61,35,61,45,100,29,47,64,101,62,102,98,188,962
771,68,70,10,70,7,3,0,69,5,6,0,9,0,1,0,326
107,91,91,74,81,65,64,45,95,57,51,52,80,42,49,45,1058
6,16,18,52,18,60,26,94,21,27,55,95,47,95,99,360,776
29,41,38,61,48,48,45,102,34,54,65,90,58,100,95,181,978
316,103,112,49,109,49,38,14,103,45,46,16,52,13,14,10,846
179,102,113,58,109,62,43,34,102,54,58,34,62,30,34,15,992
66,57,55,65,61,60,64,75,57,58,66,79,59,85,75,107,1038
291,118,106,45,117,45,48,15,119,37,55,14,33,25,16,5,878
92,76,86,59,77,85,50,58,83,57,69,61,61,52,65,58,1046
629,96,95,16,94,10,8,3,94,7,11,3,19,2,1,1,474
732,77,77,7,75,10,7,1,76,6,9,2,10,0,0,0,370
149,87,93,63,88,70,60,38,90,60,62,44,65,39,41,40,1020
4,6,4,38,10,29,12,64,7,7,34,67,31,73,65,638,466
0,4,2,29,3,28,1,12,1,1,32,10,31,11,9,915,176
14,38,37,65,39,49,42,91,33,37,56,95,68,97,86,242,912
503,110,113,17,108,25,21,4,110,20,20,8,22,3,4,1,626
2,5,5,29,5,28,3,35,4,2,29,36,30,36,34,806,286
24,51,44,57,40,58,52,96,44,39,61,102,68,98,89,166,990
432,107,121,31,123,26,27,2,111,34,24,9,25,11,6,0,718
85,66,77,74,78,65,64,53,79,56,53,72,60,73,66,68,1056
92,78,69,81,85,50,55,64,77,53,67,57,66,73,63,59,1046
195,114,108,56,108,57,61,22,113,49,58,28,57,28,21,14,990
23,37,31,58,33,54,41,100,38,37,55,98,55,100,101,228,916
61,68,65,59,57,64,46,87,63,43,61,87,72,79,82,95,1022
74,68,62,73,64,73,64,66,74,53,69,71,65,73,72,68,1064
26,42,32,64,44,67,36,102,37,44,84,84,57,96,97,177,966
88,81,84,80,84,67,53,56,87,61,61,51,74,51,62,49,1066
1013,19,19,0,19,0,0,0,19,0,0,0,0,0,0,0,76
29,43,48,66,45,58,62,90,35,55,63,102,77,99,82,135,1042
141,85,86,63,78,68,60,50,88,61,57,50,68,42,53,39,1030
1001,22,20,1,20,0,2,0,22,0,0,0,1,0,0,0,90
144,89,91,68,91,67,49,45,94,55,62,41,63,41,50,39,1010
44,56,62,82,68,69,64,67,60,66,71,71,72,77,71,89,1086
0,4,3,34,5,28,2,43,5,2,29,42,31,44,44,773,320
13,27,21,50,23,54,39,104,21,36,62,101,54,103,98,283,868
637,91,90,16,91,7,18,2,91,18,8,1,15,2,2,0,488
19,30,28,48,31,51,38,99,25,38,59,97,50,100,94,282,864
154,90,90,60,88,70,68,37,93,64,65,41,59,39,40,31,1036
103,64,75,70,74,71,62,58,72,73,62,58,63,57,66,61,1060
0,15,13,49,20,30,13,105,17,25,35,91,40,98,107,431,696
56,64,69,67,74,71,52,67,64,48,76,76,62,81,67,95,1038
35,38,42,63,34,61,39,99,38,46,53,96,71,88,99,187,952
3,14,16,39,15,50,24,101,11,22,52,105,43,104,98,392,740
182,108,97,64,107,53,53,38,110,58,61,22,52,32,40,12,1006
13,17,19,55,20,46,32,95,21,32,43,97,50,98,99,352,788
500,109,112,24,114,21,19,3,112,23,20,2,19,4,6,1,630
95,86,85,59,81,63,65,59,84,63,61,60,65,56,57,50,1072
228,108,99,58,96,48,50,34,104,48,49,27,65,24,30,21,938
1021,17,17,0,17,0,0,0,17,0,0,0,0,0,0,0,68
4,15,12,47,19,37,29,91,12,17,47,100,43,107,88,421,710
1,6,6,33,11,37,5,71,10,9,38,67,24,72,75,624,478
283,109,102,58,105,42,46,22,110,40,44,21,54,24,23,6,886
2,4,3,33,5,29,4,44,5,4,30,43,30,45,45,763,332
42,51,56,86,56,67,55,74,57,60,61,74,80,74,80,116,1046
750,71,74,8,73,10,4,1,72,7,8,1,8,0,2,0,350
17,19,25,55,23,46,33,93,23,26,40,106,53,104,97,329,802
0,7,6,30,6,28,3,52,3,1,32,53,34,53,48,733,360
19,35,28,62,38,58,50,102,29,43,74,102,58,112,96,183,980
42,46,46,78,57,61,54,77,54,42,64,89,59,100,85,135,1008
214,98,118,47,115,60,43,25,95,57,60,31,53,28,22,23,952
459,109,106,36,107,31,25,4,113,21,28,5,31,6,8,0,676
142,105,99,66,103,66,49,37,99,43,76,37,68,41,31,27,1012
24,33,24,60,28,56,57,101,31,53,62,96,58,100,99,207,968
80,67,75,79,77,68,49,61,72,57,65,61,72,63,66,77,1038
164,105,108,57,105,60,59,32,105,62,57,32,60,29,32,22,1024
38,48,48,73,52,59,50,85,47,49,64,86,70,90,84,146,1004
71,71,69,64,70,61,60,82,65,78,68,62,69,63,76,60,1096
114,87,90,72,93,60,57,50,79,57,71,53,77,56,42,31,1058
25,34,36,61,41,63,51,94,36,52,66,95,54,100,96,185,982
1065,5,5,0,5,2,0,0,5,0,2,0,0,0,0,0,24
33,42,45,72,43,61,45,91,45,52,56,87,71,85,94,167,986
121,92,94,79,99,63,50,44,90,54,70,42,76,47,42,26,1046
164,91,91,64,88,64,66,37,92,62,60,41,66,38,38,27,1026
1022,17,16,0,16,0,1,0,17,0,0,0,0,0,0,0,68
117,81,84,63,81,76,61,49,82,62,72,51,65,48,50,47,1048
105,81,81,63,90,70,60,57,79,75,81,42,56,51,55,43,1076
848,55,54,3,53,5,3,1,54,2,5,1,5,0,0,0,246
309,109,110,48,113,46,39,17,106,45,52,12,48,15,14,6,858
275,115,114,47,110,32,40,31,110,48,33,22,56,18,26,12,890
280,109,111,62,110,40,40,21,114,46,34,17,58,16,26,5,890
830,56,56,8,56,4,4,1,56,5,4,0,8,0,1,0,268
2,11,8,31,12,29,11,64,12,9,32,63,26,67,65,647,460
2,11,10,41,13,39,19,86,9,12,44,92,40,95,84,492,626
21,35,38,49,30,67,45,94,35,40,59,102,57,94,94,229,924
17,25,23,59,23,44,35,105,26,35,43,103,58,103,106,284,858
853,54,52,3,52,6,4,0,56,2,4,0,1,0,2,0,242
29,54,57,68,51,57,57,89,52,56,53,93,76,87,87,123,1050
42,54,54,52,45,75,64,80,45,51,75,93,70,84,71,134,1028
497,110,109,19,107,18,26,9,106,28,20,6,25,4,5,0,646
171,88,90,64,95,53,48,46,81,48,65,48,66,53,39,34,980
51,49,48,62,49,77,58,78,48,57,79,78,62,79,77,137,1016
539,107,102,24,106,18,19,2,108,15,21,1,19,5,3,0,584
193,102,105,45,104,68,58,29,104,59,65,31,44,30,31,21,992
19,47,45,72,47,66,42,94,44,44,71,90,73,92,91,152,1004
54,54,47,68,51,62,62,74,65,43,55,86,53,90,85,140,1000
58,56,60,83,73,52,58,69,60,58,61,73,66,86,73,103,1044
146,86,80,81,80,69,64,42,95,66,60,34,72,34,51,29,1044
65,64,61,60,67,70,63,71,63,63,77,68,55,74,70,98,1052
59,58,50,72,50,75,67,71,65,57,68,73,65,73,78,108,1046
145,103,92,63,94,68,51,44,101,49,72,35,63,37,42,30,1014
235,123,126,52,124,36,42,24,118,48,39,21,59,19,19,4,940
337,120,115,38,120,35,45,9,121,39,39,10,32,15,10,4,832
72,75,68,58,60,77,47,80,64,48,80,72,77,64,69,78,1034
205,114,96,59,90,49,56,37,99,40,58,35,80,29,22,20,960
709,88,85,4,83,5,9,1,87,5,4,2,7,0,0,0,394
48,70,70,50,60,73,66,84,54,76,79,74,76,64,68,77,1106
34,61,49,57,45,53,53,93,50,43,60,91,72,87,82,159,992
122,90,93,71,83,82,51,43,86,49,76,48,85,38,39,33,1034
1038,13,12,0,12,0,1,0,13,0,0,0,0,0,0,0,52
69,63,70,68,70,80,71,55,68,67,75,66,63,66,60,78,1080
16,38,37,52,33,52,40,100,30,41,56,98,64,94,92,246,908
11,19,18,47,18,38,23,93,22,19,35,96,44,96,96,414,706
38,45,46,66,48,60,47,94,46,48,61,94,63,96,95,142,1004
786,70,66,5,66,4,7,1,69,4,5,0,6,0,0,0,314
0,6,4,27,3,28,2,33,1,1,32,32,33,31,28,828,264
423,109,110,37,113,23,33,8,108,34,27,8,35,11,7,3,730
101,71,75,67,84,64,47,66,70,61,74,56,59,65,65,64,1032
30,46,33,50,30,66,44,109,37,48,72,92,62,89,100,181,970
97,83,77,64,75,72,62,54,86,46,67,64,63,62,57,60,1040
107,78,75,70,84,70,42,61,76,46,81,54,63,63,59,60,1010
385,110,120,42,120,36,23,8,114,33,32,8,38,8,12,0,760
172,99,97,57,91,57,60,44,92,61,58,41,70,35,37,18,1020
2,9,7,32,9,28,5,58,8,3,31,58,31,60,57,691,404
450,108,107,35,104,29,26,9,108,26,26,8,38,5,9,1,690
289,114,125,42,118,49,33,17,120,39,36,22,43,15,23,4,868
40,44,52,66,56,74,44,88,45,57,77,83,61,87,89,126,1024
400,113,107,31,110,34,28,15,112,25,38,12,29,15,14,6,736
216,99,99,58,101,51,55,32,100,56,52,31,55,33,33,18,966
10,13,19,38,11,41,20,94,10,24,36,96,49,88,91,449,674
345,113,121,44,121,39,25,13,115,35,37,11,42,11,15,2,802
7,23,21,42,18,51,19,100,18,20,53,97,50,94,95,381,740
389,115,114,33,113,43,20,13,115,23,42,9,34,8,13,5,738
294,117,108,48,109,40,44,22,116,41,42,16,48,17,21,6,874
573,95,97,19,95,20,19,4,95,22,18,3,21,1,4,3,554
105,80,91,66,90,62,60,51,74,69,67,53,73,52,45,51,1062
69,62,56,74,67,60,66,74,63,64,70,70,62,81,75,76,1074
991,23,23,0,23,3,0,0,23,0,3,0,0,0,0,0,98
47,55,50,52,49,60,73,80,50,52,64,96,58,95,75,133,1034
48,47,47,67,44,55,47,93,42,48,57,92,75,89,88,150,986
302,109,109,55,111,49,35,17,115,39,45,13,47,15,23,5,856
207,96,104,47,100,50,52,41,92,59,50,42,55,38,37,19,974
147,91,91,81,91,55,57,44,92,65,54,36,80,36,45,24,1040
103,87,91,62,85,77,61,50,84,66,74,49,71,43,47,39,1074
0,2,3,29,2,31,0,14,3,1,29,14,29,13,15,904,186
767,71,70,3,69,12,6,0,71,4,11,1,4,0,0,0,332
353,117,109,45,109,39,47,5,123,33,33,11,39,11,11,4,812
613,87,100,10,98,19,14,1,87,24,17,4,12,2,1,0,514
31,47,38,57,40,51,47,103,37,47,63,94,65,96,93,180,972
27,34,33,64,39,64,53,95,38,45,66,102,54,108,99,168,992
185,92,92,59,95,69,55,35,98,57,66,33,50,36,41,26,990
518,103,97,25,96,26,21,9,107,17,21,7,22,6,13,1,608
148,94,94,64,99,56,70,36,90,66,65,40,63,45,32,27,1050
133,84,87,54,79,72,71,50,79,78,69,46,67,38,45,37,1068
135,96,82,71,81,62,68,43,100,55,57,42,68,41,47,41,1036
45,56,50,90,59,59,50,78,52,49,72,73,85,82,74,115,1028
135,82,79,72,77,64,65,47,87,56,57,53,69,51,52,43,1032
196,99,88,46,82,64,57,47,87,50,70,43,64,37,35,24,976
221,106,101,59,102,64,53,24,114,51,57,21,50,22,32,12,960
281,111,118,55,116,44,40,14,113,39,40,22,55,20,16,5,882
497,123,108,21,109,12,30,5,124,18,12,2,19,3,6,0,640
961,32,32,0,32,0,0,0,32,0,0,0,0,0,0,0,128
750,76,72,8,72,3,11,1,75,8,4,0,9,0,0,0,358
98,81,74,75,67,70,70,59,82,64,62,58,81,51,60,37,1088
102,77,84,80,83,51,56,53,78,57,49,59,80,58,54,68,1032
173,105,96,54,94,62,68,34,98,55,67,38,63,36,27,19,1020
689,89,77,12,77,11,15,1,90,3,10,1,11,1,2,0,418
275,119,112,51,114,38,53,17,119,48,40,15,49,17,17,5,910
2,14,10,32,13,29,18,99,8,25,38,88,35,91,93,494,636
314,112,112,43,114,46,43,13,110,39,50,17,43,19,11,3,854
1041,12,12,0,12,0,0,0,12,0,0,0,0,0,0,0,48
6,13,19,45,21,46,25,98,18,22,43,107,38,109,103,376,754
145,90,101,57,107,64,60,36,85,69,75,38,56,44,31,31,1042
17,23,23,45,25,44,40,99,27,34,42,105,39,107,103,316,830
1,14,14,27,10,31,7,75,6,8,35,74,39,70,67,611,492
145,81,93,54,90,70,59,46,80,60,68,57,58,54,45,29,1034
1,3,7,36,4,35,2,67,8,13,27,60,34,57,72,663,440
225,89,106,62,101,60,61,18,100,66,44,30,56,25,29,17,974
32,43,35,74,41,49,53,88,35,51,63,82,76,88,80,199,962
4,17,11,41,19,28,8,90,15,14,38,78,35,86,88,517,590
8,14,12,42,12,33,24,81,15,15,32,88,41,88,82,502,618
31,27,44,69,40,75,41,90,42,46,56,102,58,98,105,165,980
15,31,28,48,23,49,29,98,27,28,48,96,57,91,94,327,804
137,100,98,56,100,62,67,39,100,69,64,35,54,37,39,32,1056
974,28,27,1,27,0,2,0,28,1,0,0,1,0,0,0,118
3,7,5,37,9,25,9,68,8,9,28,66,32,70,69,644,460
15,25,30,54,29,43,34,104,18,44,49,99,62,98,97,288,864
483,107,111,25,109,23,24,6,107,27,21,7,27,5,6,1,656
70,60,50,77,58,75,59,70,60,55,83,64,69,72,70,97,1036
34,31,37,69,36,47,54,94,34,53,43,101,67,100,97,192,970
41,60,54,54,51,74,51,84,57,51,74,78,60,75,81,144,1006
169,100,95,53,89,68,62,36,101,54,61,39,58,33,37,34,1002
27,33,33,65,39,64,49,91,30,40,73,100,62,106,88,189,962
79,74,80,65,75,74,59,59,73,55,70,69,71,64,58,64,1060
7,17,23,50,21,60,35,101,24,35,51,107,45,105,108,300,852
271,113,114,46,111,47,37,27,111,44,46,21,51,18,25,7,892
47,45,57,63,55,70,44,80,51,44,62,92,59,90,86,144,986
28,33,32,61,28,63,48,101,35,48,57,100,63,96,103,193,964
152,91,94,64,97,66,57,33,91,52,69,41,61,44,33,44,1002
2,10,14,36,16,40,14,75,16,11,36,82,28,84,81,544,568
71,66,75,74,74,78,70,55,69,74,74,60,72,59,58,60,1102
138,87,91,51,88,65,53,51,80,52,69,56,61,53,44,50,1006
479,101,104,34,105,23,26,7,105,30,20,6,29,7,11,2,664
426,114,104,33,103,29,35,10,112,22,30,13,36,12,8,2,718
37,45,49,66,47,62,64,85,42,60,63,93,71,91,82,132,1044
54,64,59,56,59,61,69,82,57,61,68,85,63,85,75,91,1074
261,102,105,50,111,51,42,25,98,41,61,29,48,35,21,9,902
93,78,73,79,82,54,48,70,73,58,68,55,75,64,65,54,1048
70,61,64,68,61,78,56,69,67,53,69,75,65,72,75,86,1042
0,2,8,31,2,31,5,43,8,6,19,48,31,42,49,764,336
129,97,92,60,94,72,44,51,93,48,78,42,62,44,47,36,1016
115,81,71,65,74,70,73,55,75,64,79,54,68,57,49,39,1072
444,113,108,21,106,37,28,11,110,28,38,6,26,4,8,1,700
242,98,98,61,92,58,57,24,108,47,42,34,57,28,34,9,942
0,2,3,30,1,32,1,30,1,0,31,32,33,30,29,834,256
220,111,105,62,108,45,57,23,114,47,45,27,56,30,26,13,960
7,10,11,29,7,29,20,86,8,19,27,88,35,84,84,545,576
11,22,22,40,18,47,25,96,20,29,45,92,46,88,94,394,738
166,80,100,62,91,80,43,38,91,61,60,40,60,31,49,37,990
224,113,107,56,106,46,44,33,103,43,55,28,67,27,23,14,938
844,56,54,3,54,5,4,1,56,3,5,0,3,0,1,0,252
153,93,80,61,77,59,75,42,98,59,51,45,59,42,47,48,1022
289,115,113,46,115,53,35,16,117,35,53,14,42,16,18,12,858
40,48,52,81,51,55,57,79,53,49,49,91,77,90,84,133,1022
347,125,123,29,115,32,43,13,119,39,30,15,43,7,7,2,822
0,4,4,31,5,27,0,34,5,1,27,33,29,34,35,820,270
184,117,104,58,109,58,52,32,110,47,70,24,60,29,25,10,994
19,16,18,57,19,49,33,99,17,32,49,102,55,103,100,321,814
981,27,25,0,25,1,2,0,27,0,1,0,0,0,0,0,110
7,16,17,42,19,41,27,109,16,34,43,103,40,105,109,361,782
14,34,32,59,39,52,39,102,26,46,67,93,60,100,94,232,928
125,76,84,68,81,67,53,51,87,57,53,55,60,52,62,58,1016
14,23,19,45,18,41,25,107,19,22,44,106,50,105,103,348,774
8,10,13,49,14,52,25,90,14,20,49,98,44,99,94,410,716
23,31,39,56,31,68,30,99,33,34,58,103,62,95,101,226,904
6,11,11,29,8,36,16,78,9,9,35,85,34,82,76,564,544
114,83,89,73,87,65,58,50,86,62,60,52,72,50,53,35,1060
19,38,28,42,26,56,31,103,28,33,64,91,54,89,93,294,840
1,8,9,24,8,31,7,60,7,5,31,63,26,62,59,688,412
1,4,3,33,5,29,4,48,3,0,32,51,32,53,47,744,348
51,57,62,59,63,80,55,77,50,64,88,73,65,74,70,101,1056
493,110,108,28,108,20,21,6,109,19,21,6,29,6,5,0,636
38,44,45,53,48,59,66,87,42,61,64,93,52,96,85,156,1022
30,29,40,83,41,73,39,80,45,41,58,89,66,90,96,189,950
0,4,6,30,5,34,7,53,6,0,31,62,29,61,55,706,390
41,49,44,70,50,66,62,80,43,55,78,82,70,88,74,137,1028
52,50,49,61,41,80,60,78,48,39,74,98,71,90,76,122,1014
985,23,25,1,25,2,0,0,23,2,2,0,1,0,0,0,106
225,114,109,54,113,45,51,27,114,47,49,26,50,30,27,8,954
502,109,107,26,109,20,20,5,107,18,24,5,26,7,3,1,624
24,30,42,52,38,47,43,89,32,44,41,100,54,96,91,266,886
549,102,103,27,103,16,17,2,104,18,14,2,25,2,4,1,574
1,5,5,35,8,32,4,54,8,5,32,53,29,56,57,705,392
66,64,56,86,60,70,68,64,69,60,69,64,77,68,69,79,1072
0,3,10,32,3,32,1,37,9,3,19,42,33,35,43,787,306
144,102,92,64,87,62,58,48,100,57,59,39,71,34,46,26,1034
535,115,104,15,103,19,21,5,112,11,21,4,19,3,2,0,586
5,25,20,43,17,46,30,97,26,24,42,98,45,95,98,378,760
4,20,21,36,14,55,34,96,20,24,48,107,43,100,96,371,772
589,102,104,16,105,11,13,1,102,15,12,1,15,2,1,0,528
384,113,107,36,106,30,42,13,108,37,34,12,42,11,8,6,778
14,41,31,55,32,51,50,105,32,42,61,103,63,104,96,209,958
549,95,96,19,97,23,18,9,90,20,29,8,23,9,4,0,578
151,96,99,60,108,56,50,39,102,53,59,39,45,48,45,39,1002
179,86,110,59,105,73,49,30,99,64,55,39,51,34,43,13,1010
125,81,81,71,87,80,52,44,85,55,82,41,61,47,48,49,1022
32,41,44,60,42,66,60,84,46,52,59,95,57,93,89,169,1000
65,54,60,74,71,63,59,72,60,66,68,71,57,82,78,89,1060
88,68,69,71,67,70,47,66,63,41,73,73,78,71,61,83,1006
966,30,29,2,29,0,1,0,30,0,0,0,2,0,0,0,124
115,79,85,67,83,66,75,43,90,70,53,54,58,52,54,45,1074
420,119,114,26,116,28,26,11,114,25,35,7,29,9,6,4,716
346,106,114,43,109,47,34,13,108,40,40,15,46,10,15,3,814
1,6,8,35,6,37,7,70,9,9,32,70,34,68,73,624,480
8,24,18,58,25,40,38,90,23,23,48,99,52,106,89,348,794
20,41,38,48,33,67,62,99,41,61,62,97,53,92,99,176,1016
339,108,112,40,113,44,43,10,113,41,40,16,34,17,15,4,830
39,47,46,70,43,60,52,94,47,49,57,96,73,93,94,129,1022
514,99,104,31,106,18,22,3,102,22,17,8,26,10,6,1,618
52,51,40,67,49,62,48,89,47,45,75,81,62,90,85,146,984
35,37,35,54,34,58,55,99,32,51,62,101,60,100,94,182,978
131,103,95,50,84,70,77,41,100,59,62,51,64,40,38,24,1070
93,75,66,85,76,62,65,57,72,62,75,51,78,61,54,57,1066
153,97,97,58,93,66,57,42,101,60,58,39,58,35,46,29,1024
731,72,73,13,74,12,6,1,72,8,13,0,12,1,1,0,372
7,14,16,40,15,52,28,103,16,31,49,102,39,101,105,371,770
54,46,59,64,53,83,57,71,57,62,66,79,59,73,82,124,1030
7,18,24,56,22,50,28,105,21,37,45,102,55,100,108,311,836
28,40,38,56,34,72,51,95,39,48,69,96,61,92,94,176,984
822,61,58,4,58,6,6,0,61,3,6,0,4,0,0,0,276
70,65,62,77,75,39,69,70,54,65,63,71,75,84,59,91,1062
73,64,62,75,63,67,68,68,64,65,68,69,74,70,68,71,1078
29,35,38,53,34,60,53,91,35,59,56,88,57,84,91,226,946
47,53,48,63,56,68,58,85,54,59,75,79,54,87,86,117,1042
3,7,6,37,9,27,4,63,6,5,31,61,35,64,62,669,426
265,112,110,48,115,40,52,18,109,44,48,24,46,29,15,14,906
115,69,80,73,79,78,60,44,83,49,63,66,60,65,58,47,1036
624,93,96,9,97,12,17,1,94,18,12,3,7,4,2,0,500
568,101,97,21,98,18,16,5,101,15,19,2,20,3,5,0,552
9,19,25,47,16,55,22,95,22,31,43,92,53,83,98,379,754
45,35,45,78,38,65,51,88,38,59,55,90,82,83,91,146,1008
418,108,115,24,112,33,31,13,108,42,30,9,27,6,13,0,744
46,44,56,60,53,89,58,75,63,60,67,85,44,82,94,113,1048
200,100,89,53,92,49,53,49,87,57,65,34,63,37,36,25,974
237,104,88,66,95,51,50,30,103,42,59,22,60,29,29,24,920
104,81,86,63,74,66,62,59,84,64,51,62,72,50,62,49,1062
26,34,38,56,44,55,44,95,36,52,59,91,48,97,97,217,942
329,111,119,33,121,42,33,15,109,37,46,19,33,21,13,8,822
3,14,10,32,9,31,12,90,9,17,35,81,38,80,85,543,572
638,96,95,7,93,11,15,2,94,14,11,2,11,0,0,0,480
245,96,113,49,108,58,51,24,94,64,55,28,56,23,22,3,956
819,62,61,4,62,4,2,1,62,2,5,0,3,1,1,0,274
33,47,46,57,48,81,52,78,50,44,80,85,52,87,81,168,984
202,104,106,56,103,56,46,33,102,46,55,35,61,32,31,21,958
337,120,115,37,113,39,39,14,120,31,37,17,39,15,14,2,820
13,23,22,47,21,49,28,99,24,25,47,101,47,100,100,343,786
5,12,12,42,9,47,18,98,15,21,41,95,42,92,101,439,684
67,59,69,78,60,76,53,70,68,63,58,70,78,61,79,80,1058
90,74,64,84,74,63,58,60,82,52,65,56,66,66,68,67,1042
589,96,93,18,94,15,22,4,95,22,17,1,18,2,3,0,544
13,35,27,62,37,43,40,104,34,45,54,91,53,101,103,247,914
8,19,19,50,21,39,20,111,19,26,41,105,48,107,111,345,782
231,104,99,47,102,54,57,30,104,56,57,26,44,29,30,19,952
4,8,7,36,11,24,9,89,9,11,27,86,31,90,90,557,548
1077,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,12
13,34,30,53,31,55,43,100,30,36,60,103,56,104,96,245,910
325,108,116,32,111,43,43,16,107,40,39,27,38,22,15,7,840
94,86,83,79,89,47,52,55,90,44,49,60,69,66,59,67,1024
1,13,14,35,14,38,16,86,15,21,36,82,33,82,88,515,610
497,114,104,17,103,34,23,5,113,14,34,4,19,3,4,1,628
47,51,47,68,49,67,68,78,48,52,72,90,69,92,75,116,1046
1,14,13,28,8,37,11,90,10,10,36,90,37,85,86,533,576
78,75,62,64,64,64,70,70,69,59,72,68,68,70,64,72,1068
844,51,56,8,56,4,1,0,52,6,3,0,7,0,1,0,252
0,4,4,31,6,33,3,58,6,4,33,57,27,59,60,704,392
110,89,87,72,89,69,65,45,91,67,69,41,68,43,47,37,1074
229,113,113,46,113,53,47,25,108,44,58,28,51,28,20,13,938
385,115,110,39,109,38,38,5,120,25,32,13,35,12,10,3,764
100,74,67,66,67,65,67,66,70,68,69,58,70,58,62,62,1062
70,70,63,66,60,64,54,80,59,63,72,64,80,61,69,94,1042
150,100,94,71,90,58,50,45,95,42,59,47,80,43,40,25,1006
48,68,65,60,64,66,63,75,67,58,66,77,62,76,74,100,1062
113,82,82,79,95,59,51,52,84,59,70,44,64,57,54,44,1042
138,84,94,65,97,65,48,48,85,63,67,43,61,46,49,36,1026
59,60,53,68,59,59,51,79,56,53,69,70,66,76,75,136,998
42,53,44,73,57,70,51,85,58,51,78,76,55,89,90,117,1032
203,103,96,51,99,52,61,35,101,55,57,34,50,37,33,22,980
1,13,9,38,12,37,25,96,9,21,44,96,39,99,92,458,676
23,39,40,59,36,69,47,92,43,43,61,97,59,93,96,192,964
392,113,104,30,107,38,37,15,111,35,43,8,29,11,13,3,766
261,119,109,49,112,48,46,19,117,36,53,19,48,22,17,14,896
3,10,6,33,6,33,5,64,4,5,39,60,39,60,58,664,432
79,73,77,77,77,73,67,53,74,60,72,64,76,64,54,49,1088
0,3,4,33,6,31,3,51,7,1,29,54,27,56,55,729,364
298,105,105,50,105,49,44,19,112,44,42,19,43,19,26,9,870
944,34,33,0,33,3,3,0,34,2,3,0,0,0,0,0,150
99,77,77,56,78,74,50,68,75,56,77,62,57,63,66,54,1042
162,89,90,68,92,67,56,38,97,50,61,45,58,47,46,23,1010
25,42,47,59,46,68,47,94,47,44,62,102,55,101,99,151,1004
71,74,65,77,75,62,48,72,75,43,71,68,66,78,73,71,1038
20,30,32,70,36,64,48,96,43,47,55,99,53,103,109,184,980
382,126,120,20,118,34,38,10,122,32,36,10,26,8,6,1,776
1,4,5,32,5,33,4,63,6,2,31,66,30,66,65,676,418
651,89,84,16,84,12,15,3,87,12,14,1,18,1,1,1,464
330,116,122,26,119,54,37,11,118,40,49,14,27,11,13,2,834
540,92,104,28,103,23,16,3,96,27,18,4,25,3,7,0,592
9,16,25,54,23,50,26,104,25,28,39,111,47,109,113,310,824
16,26,28,54,20,50,35,97,26,28,42,106,62,98,97,304,832
12,22,26,57,23,51,42,97,24,37,46,106,58,103,99,286,870
107,73,71,73,70,68,70,59,75,77,65,50,72,49,61,49,1080
8,24,25,45,20,54,30,95,23,25,50,101,51,96,94,348,788
42,53,55,77,53,79,53,74,59,53,71,76,73,74,80,117,1036
94,83,72,69,66,68,62,65,79,57,66,59,79,53,61,56,1058
556,95,98,27,96,18,13,9,88,20,23,5,36,3,2,0,566
354,111,103,40,103,36,37,23,105,39,42,13,46,13,17,7,804
99,81,80,85,81,60,57,50,89,51,53,55,76,56,58,58,1040
230,113,108,48,106,49,49,33,107,53,53,24,56,22,27,11,950
618,94,94,19,94,11,15,1,95,14,10,2,18,2,2,0,500
175,93,92,43,88,79,59,44,86,62,82,40,54,36,37,19,1016
30,38,46,50,45,65,51,98,39,65,63,92,50,91,99,167,1008
855,49,51,3,51,8,5,0,50,7,7,0,2,0,1,0,246
323,116,114,44,113,40,40,14,113,37,42,15,48,14,11,5,838
36,46,42,67,46,54,62,90,40,63,64,85,69,89,84,152,1026
169,89,93,61,94,60,58,42,86,69,64,35,63,36,39,31,1016
403,115,108,31,105,28,30,18,116,26,24,15,33,12,19,6,736
859,50,51,6,50,5,3,0,51,3,3,1,6,0,1,0,236
999,22,22,0,22,0,1,0,22,1,0,0,0,0,0,0,92
32,35,42,51,28,62,42,97,36,40,47,106,64,92,98,217,922
25,42,48,55,42,66,45,91,43,45,59,97,60,91,92,188,966
19,28,34,62,29,49,30,107,31,42,41,101,64,96,110,246,896
52,59,66,79,60,58,73,63,65,67,46,76,79,70,69,107,1070
1051,9,9,1,9,0,0,0,9,0,0,0,1,0,0,0,38
146,80,87,66,81,77,45,46,85,53,66,45,67,39,51,55,986
358,104,109,35,106,45,37,15,100,38,46,19,42,16,11,8,798
13,34,35,54,36,56,44,94,33,41,58,98,54,99,93,247,914
45,62,56,78,67,48,65,79,55,68,66,70,74,81,72,103,1074
89,60,68,55,60,71,60,66,56,51,67,83,67,75,62,99,1012
5,18,16,43,18,55,32,92,17,21,58,101,42,103,91,377,760
1,2,1,32,5,28,0,18,3,0,31,17,27,21,19,884,204
15,24,20,42,22,39,32,110,16,37,49,101,48,103,102,329,814
