Pattern 1,Pattern 2,Pattern 3,Pattern 4,Pattern 5,Pattern 6,Pattern 7,Pattern 8,Pattern 9,Pattern 10,Pattern 11,Pattern 12,Pattern 13,Pattern 14,Pattern 15,Pattern 16,Contact_perimeter_8_Async
191,100,97,65,102,52,54,34,100,50,57,35,60,40,34,18,984
151,93,106,41,87,87,71,34,99,70,62,48,54,29,40,17,1062
189,106,111,60,111,48,54,28,106,54,48,33,60,33,28,20,988
200,109,99,69,108,46,53,31,102,53,62,21,67,30,24,15,980
2,4,6,31,5,30,2,57,6,6,27,55,30,54,59,715,380
0,3,3,27,2,31,0,9,2,0,31,9,29,8,8,927,162
154,100,88,61,92,65,70,36,106,57,63,37,51,41,42,26,1036
0,1,3,32,2,32,5,31,4,2,28,36,30,35,34,814,282
365,117,112,37,115,40,32,10,119,26,41,11,32,14,12,6,776
514,102,105,20,102,26,22,6,102,23,23,8,23,5,6,2,618
565,93,102,18,102,24,7,6,93,16,24,6,18,6,6,3,544
83,76,75,68,70,76,70,57,75,68,72,58,74,53,56,58,1086
55,58,60,74,53,67,55,79,65,54,53,82,74,75,86,99,1044
124,73,76,84,72,61,55,56,82,61,48,53,79,49,65,51,1030
406,118,116,28,118,30,30,9,120,30,30,7,24,9,11,3,740
171,110,105,53,106,52,64,34,108,67,55,26,54,27,32,25,1024
105,72,86,59,81,82,54,51,76,55,73,64,60,59,55,57,1036
77,71,69,68,70,64,48,74,72,60,64,60,66,61,75,90,1030
258,107,114,54,115,45,43,21,105,49,48,22,55,23,19,11,912
308,115,103,49,108,37,44,24,111,46,46,10,48,15,20,5,866
116,96,96,58,87,71,66,48,91,74,67,40,72,31,43,33,1080
896,42,46,2,46,2,1,1,41,6,3,0,3,0,0,0,200
600,91,92,20,89,20,17,3,95,16,13,5,19,2,7,0,522
24,30,32,50,27,64,37,99,27,36,62,102,58,97,96,248,890
15,17,19,56,24,55,40,94,21,35,56,101,47,106,98,305,844
95,80,92,70,87,76,50,52,91,66,60,48,64,43,63,52,1058
135,94,90,70,91,49,50,60,84,68,60,38,79,39,50,32,1040
59,61,62,55,66,67,63,76,61,61,71,79,51,83,76,98,1056
0,3,4,27,2,35,0,37,3,1,33,37,29,35,37,806,284
345,118,112,27,107,46,47,14,116,40,43,15,34,10,12,3,828
250,98,110,54,110,54,46,19,104,54,48,23,48,23,25,23,916
22,41,37,63,44,52,52,97,42,49,58,96,55,103,98,180,988
68,79,75,59,64,64,60,73,67,54,65,75,82,64,61,79,1056
7,13,18,33,10,39,13,89,14,19,30,88,40,80,90,506,608
206,99,110,61,103,56,40,32,102,45,46,38,65,31,35,20,948
160,92,94,69,99,52,61,41,85,69,64,35,71,40,34,23,1036
753,75,77,6,76,4,5,0,75,5,3,2,7,1,0,0,346
112,83,92,58,86,77,52,47,80,47,74,61,67,55,44,54,1022
670,83,81,15,82,17,12,0,85,8,16,2,12,3,2,1,438
13,16,26,46,25,61,39,102,17,52,59,99,46,98,103,287,880
188,96,102,58,99,45,47,45,87,55,51,43,70,40,36,27,976
0,3,2,34,4,33,0,31,3,2,35,28,32,30,31,821,270
114,83,78,77,76,61,63,52,91,60,51,50,71,48,60,54,1044
7,12,9,35,14,38,15,94,9,21,46,85,33,90,91,490,628
13,24,26,47,25,56,29,108,23,46,56,93,49,92,107,295,856
1013,19,19,0,19,0,0,0,19,0,0,0,0,0,0,0,76
89,68,76,79,67,69,51,70,82,60,46,69,74,60,84,45,1066
263,94,94,54,101,52,50,28,97,56,56,22,44,29,31,18,914
29,39,40,64,40,68,56,89,43,50,64,96,60,96,93,162,1004
197,98,94,57,101,63,52,39,98,64,70,23,50,30,39,14,994
58,61,57,57,57,70,56,80,54,40,77,92,64,92,73,101,1026
106,81,98,77,92,51,62,46,82,64,44,61,82,55,47,41,1068
97,76,72,70,74,71,57,62,73,64,76,51,71,53,59,63,1050
50,55,47,63,54,57,42,94,48,43,71,85,63,92,87,138,986
4,10,10,34,11,40,19,86,10,15,41,90,33,91,86,509,610
163,101,98,65,100,59,46,41,108,45,54,39,56,41,48,25,992
435,113,114,28,111,31,28,7,113,28,28,8,31,5,7,2,708
20,26,29,45,21,54,34,96,23,31,49,102,56,94,93,316,818
111,68,79,62,79,74,51,61,69,61,73,62,61,62,62,54,1036
73,57,55,63,53,69,54,83,46,62,78,73,76,71,72,104,1028
125,80,85,67,81,72,54,49,78,51,70,57,73,53,47,47,1022
85,58,67,67,64,67,56,68,60,54,62,79,68,76,70,88,1026
50,34,41,63,39,69,48,81,37,42,64,94,62,92,84,189,940
0,2,4,29,2,31,4,32,4,2,27,36,29,34,34,819,276
68,64,60,62,54,84,56,74,66,54,76,72,66,66,76,91,1040
670,86,87,15,87,7,9,2,84,8,9,4,17,4,0,0,436
44,38,49,76,44,74,46,83,51,48,56,92,68,87,96,137,1002
59,59,50,48,52,58,59,91,45,60,74,81,60,83,77,133,1016
116,94,90,63,82,70,60,50,90,48,66,58,75,50,46,31,1050
1,4,7,30,5,33,7,65,7,8,28,67,29,65,68,665,438
24,43,38,74,45,56,43,93,51,40,55,91,59,98,101,178,970
294,112,98,52,103,42,45,28,107,44,52,15,52,20,23,2,882
172,111,109,52,102,56,45,43,107,47,53,39,63,32,39,19,990
328,119,113,32,115,48,46,11,119,39,50,12,30,14,11,2,844
141,101,74,59,77,65,61,50,106,41,63,43,51,46,55,56,994
152,84,82,67,81,63,55,52,79,59,67,46,73,45,47,37,1014
28,48,46,56,47,63,53,94,47,55,65,90,56,91,93,157,1012
1,7,10,28,6,39,3,63,6,14,36,55,33,51,62,675,430
39,46,52,75,58,58,37,81,45,47,65,77,70,83,80,176,958
12,19,19,47,18,48,24,94,23,20,43,98,44,97,98,385,736
257,112,119,50,117,51,41,19,114,49,47,18,50,16,21,8,914
425,117,107,35,112,23,28,12,110,24,35,6,37,11,5,2,714
131,84,77,64,77,72,60,50,81,47,75,56,67,56,47,45,1020
88,72,75,74,84,60,52,64,66,56,75,63,71,72,58,59,1050
315,114,108,67,106,36,38,14,116,33,32,13,67,11,16,3,842
119,88,81,71,73,68,59,57,94,57,54,52,73,44,63,36,1050
0,3,2,30,2,31,0,21,1,1,33,19,32,19,19,876,214
9,23,16,64,21,48,29,94,31,24,45,92,51,97,102,343,790
244,122,105,49,104,46,54,29,113,47,54,19,59,18,20,6,940
30,40,35,54,31,59,57,98,33,54,62,96,65,92,91,192,978
89,70,74,85,74,68,68,53,79,66,59,59,76,59,62,48,1086
622,94,98,13,101,11,9,2,93,15,15,0,11,3,1,1,490
178,105,101,55,102,58,46,42,101,45,63,39,58,40,38,18,984
104,87,73,77,78,71,43,63,89,50,74,42,70,47,65,56,1022
2,15,14,31,13,30,9,86,12,12,32,82,35,81,83,552,556
680,87,80,8,82,10,19,1,86,12,13,1,7,3,0,0,440
1,5,3,29,4,29,0,27,3,1,32,24,30,25,25,851,238
294,109,100,57,106,47,46,17,111,39,51,15,49,21,19,8,872
38,52,53,70,59,58,70,81,49,74,67,78,67,84,78,111,1084
61,43,59,74,56,67,44,77,50,54,57,83,70,80,84,130,996
78,68,70,55,71,65,62,72,62,59,72,77,60,78,66,74,1058
93,79,74,59,72,84,46,66,77,46,84,61,63,59,64,62,1026
28,39,48,67,39,78,40,90,40,44,68,95,75,86,91,161,984
181,96,103,52,99,65,47,37,93,43,64,48,59,44,34,24,974
48,65,67,74,65,60,49,76,64,48,59,79,77,77,75,106,1032
198,96,92,75,96,66,52,27,106,48,60,27,61,31,37,17,974
84,70,73,70,69,74,53,68,72,59,68,65,72,61,70,61,1056
6,13,14,47,13,54,21,96,21,25,45,93,40,92,104,405,724
45,52,53,71,49,63,49,82,49,41,62,91,78,87,79,138,996
244,101,109,48,112,53,50,23,99,56,58,25,47,28,21,15,936
47,45,40,72,49,53,45,86,45,46,62,80,63,89,86,181,952
105,76,78,58,71,68,47,66,80,46,57,69,61,62,70,75,1002
85,74,64,73,72,63,63,63,72,56,73,60,67,68,61,75,1048
60,57,55,82,60,56,49,80,61,53,57,74,73,79,84,109,1022
290,114,113,42,111,47,43,19,110,42,49,19,48,17,15,10,874
0,7,6,32,8,25,1,58,6,3,28,55,31,57,57,715,378
4,7,6,43,15,41,7,75,11,10,46,71,30,80,79,564,538
111,78,90,70,95,62,67,40,81,67,64,52,62,57,43,50,1062
465,123,110,23,111,19,34,4,121,21,22,4,24,5,2,1,678
185,108,120,49,113,52,50,32,101,53,52,41,63,34,25,11,996
50,50,60,69,60,78,56,66,51,52,77,80,68,80,67,125,1022
4,7,7,28,5,30,5,72,7,2,28,75,30,73,72,644,448
414,111,127,25,125,27,24,8,112,39,24,9,26,7,9,2,736
192,92,105,66,100,54,45,35,98,53,43,40,65,35,41,25,970
89,78,73,78,78,62,72,52,81,62,64,57,70,62,55,56,1078
268,108,116,43,113,57,32,24,108,37,54,27,46,24,24,8,882
0,7,4,27,5,23,2,38,2,1,29,36,31,37,33,814,278
13,21,16,50,18,38,24,104,18,27,43,96,51,98,101,371,756
189,108,93,63,101,44,68,36,105,65,55,24,58,32,33,15,1018
29,34,25,46,30,50,41,108,28,44,61,96,47,101,102,247,898
7,24,21,47,25,50,25,103,22,26,56,99,45,103,101,335,798
13,29,41,48,38,53,37,99,26,41,53,107,54,104,96,250,904
23,39,40,65,38,65,46,90,42,44,60,93,64,91,93,196,960
686,82,78,13,81,13,11,2,81,8,17,1,11,4,1,0,422
237,109,111,53,107,63,49,16,115,43,53,24,51,20,22,16,928
46,56,45,64,44,63,59,87,48,55,70,80,73,79,79,141,1016
243,104,109,41,107,56,47,30,99,57,59,25,48,23,25,16,934
61,63,74,63,74,69,62,72,59,79,73,66,67,66,68,73,1096
10,24,27,36,25,45,33,107,23,38,44,105,39,103,106,324,826
155,88,97,65,96,63,50,43,84,55,66,47,70,46,39,25,1014
3,10,15,37,11,50,13,83,13,15,43,86,38,82,86,504,610
136,90,95,67,88,50,64,44,93,60,40,53,71,46,47,45,1032
38,41,36,57,40,70,50,96,43,42,72,99,51,103,98,153,990
868,50,47,2,47,6,4,2,49,3,7,0,3,0,1,0,228
52,60,55,62,54,70,46,89,54,54,75,76,69,75,83,115,1022
802,64,59,6,59,5,10,1,63,5,6,1,7,1,0,0,302
48,54,56,63,59,75,56,74,54,52,78,80,60,83,74,123,1026
238,95,106,49,111,55,51,28,96,70,59,20,43,25,29,14,958
75,60,70,66,63,60,63,73,59,69,54,77,74,70,72,84,1062
0,4,2,32,4,28,2,43,2,3,32,40,32,42,41,782,312
702,86,83,6,82,10,9,1,87,6,8,1,6,0,2,0,402
4,24,19,54,24,42,44,106,23,33,48,112,50,117,105,284,878
64,56,68,73,63,77,47,69,64,59,64,69,70,64,77,105,1026
414,107,106,38,107,36,29,9,108,26,36,11,36,12,10,4,726
99,71,68,56,69,82,55,71,62,65,92,58,64,59,62,56,1054
146,90,90,70,95,54,59,41,83,50,66,50,72,55,34,34,1018
12,21,24,45,18,58,42,95,24,29,49,111,48,105,98,310,838
278,114,121,39,115,52,42,16,120,43,40,22,39,16,22,10,886
763,71,74,7,75,5,2,1,71,6,6,0,6,1,1,0,334
170,85,100,69,99,46,50,43,85,64,45,44,70,43,43,33,1000
97,73,79,72,84,69,61,51,79,60,68,58,61,63,57,57,1056
34,40,38,59,41,57,61,94,36,55,64,98,60,101,90,161,1010
53,51,57,68,56,59,61,82,56,63,53,86,64,85,87,108,1052
631,95,93,14,93,12,14,1,98,12,9,1,11,1,4,0,484
183,105,98,49,105,57,44,44,97,46,72,35,50,42,36,26,970
152,97,86,53,88,75,78,36,95,66,79,37,53,39,34,21,1060
329,115,115,35,117,50,27,17,116,32,51,12,32,14,18,9,810
60,71,74,57,72,69,52,75,64,63,74,67,66,65,68,92,1052
150,97,96,67,89,59,69,38,99,66,50,40,72,33,40,24,1050
167,89,101,63,105,65,43,38,97,58,61,35,51,39,46,31,992
925,36,40,1,40,2,1,0,36,5,2,0,1,0,0,0,170
217,101,112,56,112,61,45,23,98,53,64,26,59,26,20,16,954
5,7,9,40,9,39,10,86,9,14,37,84,38,84,88,530,578
27,36,37,55,32,70,44,99,41,50,60,94,55,89,104,196,960
62,53,66,78,63,77,51,73,53,64,74,73,81,70,73,78,1064
97,81,78,82,84,71,65,41,87,53,71,50,70,56,47,56,1054
49,46,47,66,52,63,48,87,44,48,70,88,63,93,85,140,996
62,67,60,57,53,55,57,85,58,47,57,88,73,81,76,113,1018
18,40,36,63,35,52,42,105,38,44,53,99,66,98,103,197,960
11,20,22,51,17,56,48,102,20,40,51,112,56,107,102,274,892
762,73,70,4,70,9,8,0,73,4,9,1,4,1,0,1,338
5,17,20,54,18,53,30,108,16,39,52,102,57,100,107,311,842
350,111,110,33,105,46,37,17,106,34,46,19,43,14,12,6,804
7,14,16,52,15,41,25,93,16,21,38,99,51,98,95,408,720
974,28,27,0,27,1,2,0,28,1,1,0,0,0,0,0,118
143,90,92,67,91,58,66,40,92,64,55,44,66,43,42,36,1040
79,66,61,76,68,64,72,60,69,63,68,64,66,71,63,79,1066
8,20,15,45,18,37,20,110,11,27,49,98,51,101,101,378,750
85,75,75,68,74,56,61,67,70,67,60,61,74,60,62,74,1058
0,4,4,27,2,30,1,26,2,0,30,27,31,25,24,856,234
66,60,56,79,60,51,79,69,59,65,56,79,76,83,68,83,1084
746,72,72,5,73,11,10,0,72,9,12,1,4,2,0,0,362
183,106,101,54,104,49,56,41,98,54,60,38,59,41,33,12,1004
171,108,107,58,101,53,53,37,108,47,47,42,64,36,37,20,998
596,99,108,10,107,12,11,1,98,18,12,3,12,2,0,0,522
225,96,100,47,106,75,50,26,94,51,83,29,43,35,24,5,960
78,73,63,63,60,77,60,72,74,63,73,59,65,56,73,80,1054
390,103,117,33,114,47,25,9,109,36,38,12,30,9,15,2,758
0,6,7,28,7,33,7,60,7,4,32,64,27,64,61,682,418
37,56,53,61,50,61,48,86,55,42,59,89,65,86,85,156,986
21,29,34,51,34,46,62,95,24,49,51,113,56,113,90,221,958
1,6,6,26,4,34,6,58,4,7,34,57,30,55,56,705,396
3,10,6,52,11,47,18,94,12,20,50,88,45,93,96,444,680
271,113,117,51,115,44,42,20,108,47,47,19,58,17,15,5,902
7,6,9,40,6,34,13,86,6,14,31,88,43,85,86,535,574
14,17,25,53,29,45,30,98,23,34,43,102,43,106,104,323,816
98,78,82,66,78,61,66,53,85,59,50,64,63,60,60,66,1050
113,73,77,63,75,77,49,57,75,52,73,58,63,56,59,69,1008
763,70,72,7,73,9,3,0,71,5,9,0,5,1,1,0,334
354,112,123,29,118,42,30,13,111,38,38,16,35,11,12,7,796
138,72,91,78,94,72,46,41,84,62,63,44,63,47,53,41,1018
297,110,116,45,115,38,40,21,108,45,39,22,48,21,19,5,872
159,97,101,69,106,61,61,29,104,61,59,33,57,38,36,18,1034
35,50,47,75,49,68,51,86,49,60,71,74,74,76,85,139,1026
65,58,62,68,64,78,62,72,59,65,79,73,65,75,73,71,1080
14,25,25,58,25,48,45,96,27,41,46,100,56,100,98,285,876
598,98,97,17,99,13,14,3,97,15,16,1,16,3,2,0,520
642,89,97,12,97,13,6,1,90,13,12,2,11,2,2,0,466
525,102,106,27,106,17,22,2,105,23,14,5,24,5,5,1,608
17,26,19,44,22,41,34,114,20,45,50,96,47,99,108,307,844
108,89,83,53,77,70,49,66,80,44,73,65,68,59,57,48,1026
108,71,76,77,82,65,65,48,82,65,60,53,60,59,59,59,1052
77,62,65,62,64,74,56,71,66,62,69,68,59,67,75,92,1038
101,90,80,75,85,51,72,54,90,74,56,42,70,47,54,48,1086
71,64,70,71,71,64,62,64,66,63,63,69,68,70,66,87,1056
3,9,12,30,8,32,14,68,11,10,26,75,32,71,70,618,492
82,72,85,76,75,75,60,54,79,63,58,64,79,54,61,52,1078
208,99,108,65,105,57,43,27,105,43,48,36,62,33,33,17,950
772,69,62,13,63,6,7,2,69,2,7,0,12,1,2,2,324
20,35,27,66,36,49,37,111,32,44,61,96,60,105,108,202,948
303,115,123,43,117,37,38,20,112,49,34,17,52,11,17,1,872
90,68,73,73,65,65,52,66,71,54,54,69,78,61,69,81,1024
127,72,70,72,86,63,51,54,75,49,76,54,53,70,57,60,1002
261,107,102,56,110,37,46,30,108,50,44,21,47,29,31,10,914
10,18,14,42,14,38,27,106,13,31,43,98,47,98,101,389,748
0,3,4,31,3,40,3,45,4,5,38,44,31,43,46,749,348
3,16,14,43,14,35,21,108,14,25,37,102,45,102,106,404,728
157,90,88,65,86,52,61,46,95,54,45,51,62,49,51,37,1010
97,67,73,75,75,66,58,61,70,63,65,62,70,64,64,59,1054
27,32,32,45,29,63,43,94,26,29,66,108,54,105,88,248,886
440,104,118,31,116,35,18,5,108,27,29,10,29,8,9,2,692
152,100,90,68,91,61,56,42,101,52,61,36,66,37,43,33,1012
268,99,110,57,119,44,39,21,100,52,52,19,47,28,22,12,900
219,106,95,66,96,55,44,32,106,41,56,24,65,25,32,27,928
826,61,57,5,57,3,6,1,60,3,4,0,6,0,0,0,272
1,8,11,41,13,37,12,82,14,15,33,82,33,84,88,535,580
62,60,59,53,57,72,62,79,66,67,64,73,49,71,85,110,1046
58,52,61,71,61,82,67,67,59,69,75,74,64,74,74,81,1086
1,8,9,28,6,25,4,51,7,4,23,52,32,49,50,740,356
85,83,84,64,76,79,67,53,90,62,64,59,65,51,60,47,1086
47,45,46,59,43,65,49,86,51,42,56,94,56,91,92,167,966
306,111,105,41,102,51,32,27,105,36,54,17,50,14,21,17,834
106,84,72,67,78,67,69,53,83,51,74,59,62,65,52,47,1056
126,97,98,58,92,66,64,39,96,48,61,56,65,50,38,35,1040
72,82,70,81,78,54,62,59,72,47,72,62,83,70,49,76,1050
253,101,108,48,99,60,41,30,101,48,51,30,57,21,30,11,914
4,11,10,37,15,30,11,85,9,12,37,83,34,88,83,540,568
236,115,107,46,111,45,49,31,111,51,53,21,46,25,27,15,938
383,119,110,30,112,36,38,12,116,33,41,8,31,10,9,1,776
167,90,90,56,91,67,50,43,96,53,62,40,49,41,49,45,980
280,100,111,42,111,54,41,23,97,50,57,25,45,25,20,8,892
4,12,15,48,13,47,29,104,11,30,46,106,51,104,103,366,778
98,81,79,77,86,69,56,52,78,56,79,50,73,57,49,49,1054
31,25,37,54,32,65,48,92,29,42,56,110,55,105,96,212,936
45,51,44,64,45,73,52,86,55,50,70,81,59,82,90,142,1004
14,36,29,38,28,53,34,103,28,31,60,99,47,98,95,296,844
381,118,117,37,120,34,26,10,114,27,41,8,38,11,6,1,760
1,10,11,34,7,36,8,78,10,10,32,77,38,73,78,586,520
68,76,68,67,71,74,60,71,75,60,78,63,65,66,70,57,1084
189,100,91,59,99,58,48,42,96,49,70,32,55,40,38,23,974
239,106,107,50,108,61,40,23,110,39,58,25,45,26,27,25,904
7,18,22,51,22,48,24,108,17,28,49,108,52,108,107,320,814
469,110,111,20,106,27,25,12,103,31,29,7,32,2,5,0,676
24,38,33,58,31,70,49,95,34,45,72,94,64,92,91,199,960
29,46,46,77,54,62,51,86,48,46,68,91,67,99,88,131,1026
631,94,94,10,94,14,13,2,94,13,14,2,10,2,2,0,484
432,125,117,22,117,20,24,14,123,24,22,6,24,6,12,1,704
78,65,66,76,69,67,49,70,76,56,59,64,62,67,81,84,1032
59,60,61,49,57,69,62,75,58,58,67,80,55,76,73,130,1020
79,94,80,70,86,61,47,72,83,66,78,39,75,45,61,53,1070
2,6,5,28,4,25,1,35,3,2,27,33,32,32,32,822,268
705,80,83,9,84,9,7,1,79,11,11,0,9,1,0,0,402
108,85,89,67,87,85,58,41,94,49,74,54,60,52,50,36,1052
0,3,7,32,4,37,2,68,8,2,29,72,30,69,73,653,440
58,57,59,86,67,54,70,70,60,77,59,65,75,73,73,86,1092
63,73,60,70,61,71,59,75,70,54,75,67,72,68,72,79,1060
169,93,93,63,91,66,50,41,96,53,61,38,62,36,44,33,990
6,13,13,50,16,40,26,84,19,14,37,96,41,99,90,445,678
87,65,61,74,62,65,44,77,69,58,62,59,69,60,81,96,1008
45,57,62,57,62,73,59,80,60,71,70,73,54,73,83,110,1064
21,28,25,62,31,55,39,94,33,37,56,93,51,99,99,266,878
886,45,44,2,44,7,4,0,45,3,7,0,2,0,0,0,210
145,99,86,54,92,63,71,45,93,65,75,38,54,44,39,26,1054
234,111,111,49,113,59,46,22,110,47,62,21,48,23,21,12,936
4,13,8,39,11,39,22,83,11,17,44,83,38,86,81,510,614
79,74,68,76,68,63,61,65,68,57,69,63,82,63,59,74,1054
168,85,96,61,87,68,40,51,83,63,61,39,72,30,49,36,988
99,71,72,58,69,86,55,60,81,59,73,57,51,54,70,74,1030
682,89,83,7,83,11,16,0,89,9,11,1,7,1,0,0,432
38,48,53,71,53,57,48,92,42,64,63,81,77,81,86,135,1028
741,75,71,6,71,8,11,3,74,9,9,1,7,1,2,0,368
1,9,11,36,8,37,15,86,10,17,33,86,38,83,87,532,588
431,114,103,31,107,29,37,9,113,30,34,5,28,9,8,1,724
603,91,88,16,86,20,22,4,93,17,16,6,16,4,6,1,524
64,69,71,59,68,76,65,64,65,59,77,72,66,69,60,85,1064
4,20,16,46,22,42,24,93,18,20,50,93,42,99,91,409,720
703,79,79,13,77,12,8,2,78,8,11,2,16,0,1,0,402
0,14,13,34,14,29,20,94,15,16,29,97,32,98,95,489,636
110,81,75,62,84,64,62,55,84,57,70,54,50,63,58,60,1038
231,110,115,47,111,48,53,26,102,59,52,25,59,21,18,12,958
412,111,110,33,116,31,33,7,110,31,38,8,28,14,6,1,740
30,44,40,66,38,68,62,79,46,44,64,93,66,91,81,177,988
267,107,114,48,116,49,46,19,109,53,49,19,44,21,21,7,914
114,85,75,67,80,53,66,54,79,43,64,67,68,72,48,54,1030
42,43,44,62,40,63,67,79,42,49,60,98,67,94,78,161,1002
241,105,110,62,115,48,45,22,110,50,48,22,52,27,27,5,938
165,96,90,63,89,54,65,42,94,66,55,35,66,34,40,35,1020
248,112,108,67,112,43,51,17,118,47,41,17,57,21,23,7,932
162,87,96,68,100,56,55,42,86,67,61,39,65,43,41,21,1028
496,115,107,21,111,23,16,8,114,13,28,3,18,7,7,2,620
6,8,12,33,11,33,8,80,10,14,30,78,32,77,82,575,530
32,43,41,75,42,62,48,91,47,56,59,81,70,82,95,165,996
101,69,83,69,83,78,61,48,78,59,69,64,60,64,57,46,1062
14,31,40,53,28,53,46,105,30,52,42,108,66,96,104,221,952
89,75,68,68,61,70,70,60,73,50,65,73,77,66,58,66,1054
60,68,57,60,59,67,69,76,65,55,72,79,61,81,73,87,1066
66,67,72,60,67,71,59,71,70,63,63,72,62,67,74,85,1060
21,27,23,59,31,46,33,104,26,35,55,98,52,106,103,270,866
70,51,79,67,63,79,40,71,53,51,61,88,81,72,73,90,1020
16,24,25,50,19,51,39,98,22,33,47,105,58,99,96,307,838
496,104,114,31,115,19,18,1,108,24,16,5,26,6,5,1,634
10,33,26,67,26,55,46,98,27,45,61,92,73,92,92,246,924
4,10,10,35,12,48,14,83,16,14,44,83,27,85,89,515,598
81,77,65,56,62,78,75,63,79,62,73,64,57,61,65,71,1074
397,119,114,27,119,32,28,11,114,22,42,12,27,17,6,2,740
62,52,58,73,51,77,60,66,61,52,61,80,71,73,75,117,1022
6,11,12,39,14,41,18,88,11,18,43,89,37,91,88,483,636
61,59,66,74,61,67,61,72,66,61,55,79,72,74,79,82,1068
32,35,35,68,33,60,47,94,43,46,50,95,62,93,102,194,956
325,119,118,48,114,35,36,13,120,36,30,12,51,8,14,10,826
551,101,102,24,101,18,17,4,101,19,17,3,25,2,4,0,574
2,9,10,28,6,30,1,65,6,3,29,64,35,60,62,679,412
798,64,67,5,68,3,4,0,64,7,4,0,4,1,0,0,302
185,95,89,63,96,48,53,45,90,54,60,38,61,45,40,27,984
98,59,66,65,66,80,36,68,71,38,68,73,53,73,80,95,970
151,91,90,63,93,58,53,50,89,64,63,38,62,41,48,35,1020
110,73,84,70,87,79,48,49,85,54,70,54,55,57,61,53,1028
0,2,3,31,1,34,3,32,2,1,32,35,33,33,32,815,278
14,34,33,61,33,73,45,99,35,50,72,93,60,93,100,194,976
134,107,91,55,82,68,57,49,101,47,65,43,70,34,43,43,1016
827,54,59,8,60,3,3,0,54,7,4,1,7,2,0,0,272
131,75,81,64,81,61,55,54,81,57,55,58,58,58,60,60,1010
93,83,77,78,85,63,68,46,84,57,70,51,69,59,47,59,1062
2,9,4,27,9,28,2,53,5,6,37,44,26,49,49,739,356
494,101,108,27,108,27,18,7,98,28,30,4,30,4,4,1,640
483,110,105,29,109,17,28,6,110,25,21,4,25,8,6,3,656
0,2,3,29,2,33,1,33,3,3,31,32,29,31,34,823,270
29,47,43,64,44,64,62,84,45,51,67,91,65,92,82,159,1014
72,81,79,57,77,68,57,69,77,60,70,64,63,62,65,68,1066
594,91,87,23,88,19,20,5,91,19,20,2,22,3,5,0,534
194,109,96,52,98,50,66,38,103,61,58,30,56,32,32,14,1008
507,113,107,18,106,21,29,2,117,18,16,7,15,6,6,1,628
453,110,111,27,109,26,28,8,110,26,24,11,29,9,8,0,690
273,112,108,43,103,54,45,24,113,47,48,18,47,13,25,16,892
17,34,33,59,31,49,41,99,34,41,47,98,61,96,99,250,904
93,74,80,65,88,64,53,64,64,65,82,58,67,66,54,52,1062
731,74,77,7,76,10,10,0,74,12,9,1,8,0,0,0,380
7,23,28,53,23,61,36,106,27,39,52,108,54,103,110,259,898
674,81,86,10,86,17,8,1,83,11,15,3,8,3,3,0,434
144,83,80,73,77,67,58,45,86,54,61,46,73,43,48,51,1006
492,110,112,23,113,24,21,3,108,22,27,4,24,5,1,0,640
19,19,24,41,26,45,32,109,23,35,43,111,35,113,113,301,836
730,73,73,11,73,8,12,1,75,11,6,2,9,2,3,0,382
61,55,51,63,53,76,63,72,57,50,76,81,59,83,74,115,1026
37,49,47,58,48,77,48,84,48,44,79,86,58,87,83,156,988
6,23,29,48,19,51,35,102,17,37,47,106,64,96,96,313,842
110,78,86,79,94,56,55,53,75,71,67,45,74,53,50,43,1062
49,64,67,78,66,71,58,66,76,53,58,74,67,73,78,91,1060
1029,15,15,0,15,0,0,0,15,0,0,0,0,0,0,0,60
0,1,1,31,1,31,0,8,1,0,31,8,31,8,8,929,160
169,98,106,44,95,60,61,39,91,60,56,48,62,37,32,31,1010
1,6,7,32,6,34,8,71,6,8,33,72,33,71,71,630,474
121,85,82,75,82,47,55,61,76,55,56,58,84,58,52,42,1036
11,19,21,36,9,38,22,105,12,26,33,103,55,91,98,410,716
60,69,67,72,67,76,58,71,72,57,73,70,69,70,74,64,1080
142,93,96,65,98,64,57,41,91,58,68,43,65,45,39,24,1038
96,73,75,70,77,73,54,59,74,57,74,58,67,60,60,62,1042
48,50,52,68,54,76,70,74,53,72,75,74,63,76,77,107,1076
885,46,44,6,45,4,2,0,46,0,5,0,5,1,0,0,206
37,51,40,72,40,60,50,93,42,42,69,90,81,90,84,148,996
9,14,15,46,11,43,26,91,14,15,39,103,50,99,91,423,698
24,39,27,70,40,52,57,89,45,51,59,83,51,96,95,211,962
16,25,27,43,26,58,34,101,25,30,57,107,44,106,101,289,848
36,46,53,65,48,63,51,90,44,56,60,92,72,87,88,138,1022
63,53,52,72,45,64,61,77,53,50,57,87,79,80,77,119,1018
243,109,109,46,112,57,48,22,109,48,60,22,43,25,22,14,928
939,36,36,0,36,2,1,0,36,1,2,0,0,0,0,0,152
685,82,80,9,81,13,15,2,80,15,16,0,10,1,0,0,434
27,49,49,58,40,68,48,97,45,53,63,92,71,83,93,153,1010
36,54,50,64,51,75,51,87,55,51,75,83,62,84,88,123,1032
241,105,104,42,100,60,47,31,105,47,56,30,46,26,31,18,924
53,52,50,68,55,57,47,84,40,49,74,80,75,85,72,148,984
929,38,38,3,38,1,0,0,38,0,1,0,3,0,0,0,160
